user_id,uuid,age,gender,city,university,major,study_year,living_status,scholarship,part_time_income,other_income,total_income,monthly_budget,financial_goal,goal_amount,target_months,financial_personality
292,2239496e-f413-407d-acb1-f54b1ddd0a6b,23,Female,Makkah,King Khalid University,Nursing,2,Alone,1000,2500,0,3500,3102.79,Gaming PC,8000,9,Balanced
293,50cabf5e-137e-428c-aff5-fb6172b4ba1b,22,Male,Abha,Umm Al-Qura University,Electrical Engineering,5,With Family,1000,0,0,1000,758.77,Gaming PC,8000,6,Balanced
294,57903a08-ff3b-4eea-9e64-d8e47c49c9ba,18,Male,Makkah,Imam Mohammad Ibn Saud Islamic University,Law,4,Shared Apartment,0,0,700,700,553.78,Investment,10000,12,Tech Enthusiast
295,8bcef622-ca72-4473-9977-ab8f970d86d7,23,Male,Jeddah,Princess Nourah University,Computer Science,2,Shared Apartment,1500,800,0,2300,1981.72,Emergency Fund,6000,6,Impulsive
296,31d5a809-c6ef-4091-8859-5551ab6bf85a,18,Female,Jeddah,Umm Al-Qura University,Computer Science,5,With Family,990,500,0,1490,1339.79,Travel,4000,3,Social Spender
297,fcab67af-9740-4b9e-b83b-dcff4028e8bb,22,Male,Madinah,Taibah University,Accounting,4,Shared Apartment,0,1800,0,1800,1361.09,Investment,10000,6,Shopaholic
298,8cbc1dc6-aa72-49a2-bef9-f737910c8ee5,22,Male,Madinah,King Fahd University of Petroleum and Minerals,Computer Science,5,Shared Apartment,990,0,200,1190,926.15,Car,25000,3,Disciplined
299,b11a6918-6c87-4392-944f-f9ea2dfb6aa1,21,Female,Makkah,Qassim University,Law,5,With Family,1000,500,400,1900,1494.92,Travel,4000,9,Balanced
300,df01fd1d-a8cd-4c89-ad95-4d0d93970ac5,25,Male,Madinah,Princess Nourah University,Artificial Intelligence,1,With Family,990,1200,400,2590,2243.25,Investment,10000,9,Balanced
301,bee5abb3-9858-4ad7-b5e6-2a00e73a7a47,21,Female,Qassim,Taibah University,Business Administration,5,Dorm,1000,0,0,1000,888.69,Laptop,5000,6,Shopaholic
302,c0a069e3-4da7-46bc-9de8-a36e78bea696,23,Male,Makkah,Qassim University,Artificial Intelligence,3,With Family,990,0,0,990,887.63,Laptop,5000,12,Coffee Lover
303,e30d7566-278c-4c5f-9065-5dfce4899780,19,Female,Dammam,Umm Al-Qura University,Cybersecurity,3,Dorm,990,0,0,990,866.57,Phone,4500,3,Impulsive
304,c78c0616-31f4-4314-94d2-a11e2f4e332d,24,Male,Riyadh,Umm Al-Qura University,Artificial Intelligence,5,Shared Apartment,1000,800,200,2000,1715.87,Car,25000,6,Balanced
305,53752258-d864-4329-a3ef-95365739ef5f,20,Female,Jeddah,Qassim University,Business Administration,5,With Family,990,1200,200,2390,1906.69,Travel,4000,6,Social Spender
306,44cdbda0-b397-4111-96fd-c25a021f8ce4,20,Female,Abha,King Saud University,Cybersecurity,4,With Family,990,0,0,990,794.84,Car,25000,6,Disciplined
307,2036bed5-3721-4511-9303-f69e57998c00,25,Male,Riyadh,King Fahd University of Petroleum and Minerals,Software Engineering,5,Dorm,990,1800,0,2790,2245.11,Emergency Fund,6000,9,Shopaholic
308,b1476a3f-194d-444b-a672-bc60c9838515,19,Female,Tabuk,Imam Mohammad Ibn Saud Islamic University,Medicine,4,With Family,1000,0,0,1000,923.54,Car,25000,12,Budget Student
309,e8a06ff0-18fd-4d38-8f50-3157d2232aa8,20,Male,Jeddah,Umm Al-Qura University,Law,3,With Family,1500,0,400,1900,1496.02,Emergency Fund,6000,9,Tech Enthusiast
310,cc740b61-c0b8-4336-b304-c86a59c97cf8,19,Female,Qassim,Taibah University,Cybersecurity,5,With Family,1000,800,0,1800,1650.01,Travel,4000,3,Balanced
311,0942401f-2ce3-47b1-b53a-9464715d7800,18,Male,Riyadh,King Abdulaziz University,Artificial Intelligence,2,With Family,990,500,0,1490,1238.33,Car,25000,3,Impulsive
312,e6c91fdd-a1b0-430f-8477-e036e115de47,25,Female,Qassim,King Abdulaziz University,Cybersecurity,4,Dorm,1000,1200,400,2600,2363.2,Phone,4500,6,Tech Enthusiast
313,5d71b383-6ba3-4c67-9b8a-691d2fef5248,19,Male,Tabuk,Qassim University,Information Systems,1,With Family,1000,0,0,1000,854.54,Emergency Fund,6000,12,Budget Student
314,2d05260d-4c4b-4c05-ad57-9d4c86e5c21e,18,Male,Jeddah,Taibah University,Law,2,Alone,1000,0,400,1400,1201.0,Car,25000,3,Impulsive
315,c2e43c7b-5e06-4fde-b408-079014a62e90,18,Female,Makkah,Taibah University,Electrical Engineering,4,With Family,1000,800,0,1800,1639.66,Travel,4000,3,Coffee Lover
316,130f6060-b9e4-4b8d-af3f-463a4360b0af,22,Female,Madinah,Imam Mohammad Ibn Saud Islamic University,Computer Science,1,Dorm,990,1200,400,2590,2003.54,Laptop,5000,3,Balanced
317,250ab2a9-5a69-4c28-81e2-5812222dd7c0,20,Female,Madinah,Prince Sattam bin Abdulaziz University,Medicine,4,Dorm,990,1200,0,2190,1910.5,Laptop,5000,12,Social Spender
318,a1cdc010-da46-41f0-b14d-c1ce7264c6dc,25,Female,Madinah,King Khalid University,Business Administration,4,Dorm,990,1200,0,2190,2016.99,Travel,4000,3,Social Spender
319,6ec61a35-9ce9-429b-8394-c0a3d409249e,24,Female,Riyadh,King Abdulaziz University,Accounting,1,Shared Apartment,990,800,0,1790,1637.23,Phone,4500,12,Overspender
320,31613c25-6573-4d8b-80a3-2aa17a2b8033,18,Female,Tabuk,King Khalid University,Law,5,With Family,990,0,0,990,933.28,Laptop,5000,3,Overspender
321,9b218f4b-7451-48b3-a623-585c283c4cb3,22,Male,Riyadh,King Khalid University,Medicine,5,Dorm,1000,800,0,1800,1571.47,Phone,4500,3,Balanced
322,5ab9484a-9e39-4894-bee4-270a217f980f,24,Female,Tabuk,Qassim University,Nursing,2,With Family,1000,1800,0,2800,2512.68,Travel,4000,3,Impulsive
323,dcdebe04-8f2e-411a-8e79-317186474f28,23,Female,Madinah,Imam Mohammad Ibn Saud Islamic University,Nursing,2,With Family,1000,800,0,1800,1495.42,Car,25000,3,Balanced
324,03a6faab-4535-443b-9450-baff2c4a260c,23,Male,Madinah,Umm Al-Qura University,Electrical Engineering,5,With Family,990,0,0,990,830.17,Travel,4000,12,Shopaholic
325,3c152a8a-c4f4-4e8f-b5a8-76b95f4be4c5,25,Male,Qassim,Princess Nourah University,Artificial Intelligence,1,With Family,1000,1200,700,2900,2632.42,Emergency Fund,6000,6,Social Spender
326,985cadad-f213-431e-86b9-33b2e19ed60b,18,Female,Makkah,Prince Sattam bin Abdulaziz University,Software Engineering,4,Dorm,990,0,700,1690,1545.02,Car,25000,3,Shopaholic
327,214f46cc-c798-4e99-9da2-e722d9e76e85,22,Male,Makkah,Taibah University,Mechanical Engineering,2,With Family,990,0,0,990,790.43,Car,25000,9,Balanced
328,39449a4b-b091-4fe2-8797-4236b04ae4d3,19,Male,Jeddah,Taibah University,Nursing,1,Shared Apartment,990,0,0,990,849.71,Phone,4500,3,Budget Student
329,f8d57925-d900-4e1a-b962-2c9653bd1c45,22,Female,Dammam,Umm Al-Qura University,Artificial Intelligence,4,With Family,990,0,400,1390,1202.81,Car,25000,3,Shopaholic
330,a0373422-b7c8-465c-b836-32ec35a737c8,24,Male,Qassim,Princess Nourah University,Mechanical Engineering,5,With Family,990,1800,0,2790,2477.08,Travel,4000,3,Social Spender
331,78f0d562-ed2b-4e8e-b137-fb3e9747ac07,22,Male,Madinah,Imam Mohammad Ibn Saud Islamic University,Artificial Intelligence,4,Alone,990,0,0,990,810.43,Investment,10000,6,Coffee Lover
332,58c93d02-09c5-4668-8ed7-7d1f66ab7ecf,24,Female,Qassim,King Abdulaziz University,Nursing,2,Alone,990,800,0,1790,1588.09,Investment,10000,3,Social Spender
333,2ce360ed-c815-4924-a5eb-793eed8e79c0,20,Male,Qassim,King Saud University,Information Systems,4,With Family,1000,500,400,1900,1803.31,Phone,4500,9,Budget Student
334,3e95512f-4a51-46a5-a4b8-9cfec37fbf79,19,Male,Riyadh,Imam Mohammad Ibn Saud Islamic University,Artificial Intelligence,4,Shared Apartment,990,500,0,1490,1146.2,Emergency Fund,6000,9,Balanced
335,86673859-368b-4acb-a488-bf16b7355fac,18,Female,Jeddah,King Fahd University of Petroleum and Minerals,Law,5,With Family,990,500,200,1690,1462.15,Travel,4000,6,Improving
336,4bac6f9a-bb5f-4e11-b30c-98c2fefd8a44,25,Male,Tabuk,King Khalid University,Artificial Intelligence,4,Dorm,990,0,0,990,771.18,Investment,10000,6,Tech Enthusiast
337,383ef556-81a4-43e9-8c0d-a69b5da836b1,19,Male,Dammam,King Fahd University of Petroleum and Minerals,Cybersecurity,3,With Family,1500,0,0,1500,1212.41,Emergency Fund,6000,9,Tech Enthusiast
338,80058064-3867-48fd-ad6b-ed3d6019e22c,25,Female,Dammam,King Abdulaziz University,Computer Science,2,Dorm,990,1200,200,2390,2108.95,Travel,4000,3,Balanced
339,9849371b-6c8b-427c-b260-b27e8849790d,18,Male,Tabuk,Umm Al-Qura University,Electrical Engineering,1,With Family,990,0,400,1390,1214.33,Emergency Fund,6000,3,Tech Enthusiast
340,bb7e9600-d4fb-46e1-84ee-d49ef20d1df9,25,Male,Dammam,Umm Al-Qura University,Information Systems,1,With Family,1500,0,0,1500,1232.05,Travel,4000,9,Impulsive
341,6123a901-bacb-478d-8d3f-46274c99ef84,25,Male,Dammam,King Khalid University,Nursing,4,Dorm,990,1200,400,2590,2271.87,Car,25000,12,Shopaholic
342,fa62011a-c55b-4413-ab5e-bf00c17e7b38,21,Male,Qassim,Prince Sattam bin Abdulaziz University,Business Administration,4,With Family,1000,0,0,1000,810.71,Car,25000,3,Shopaholic
343,7ab8aa56-0140-4d51-8e1b-8a7140c9f77c,18,Female,Qassim,Prince Sattam bin Abdulaziz University,Computer Science,4,Shared Apartment,1000,0,0,1000,869.4,Car,25000,3,Shopaholic
344,80ee586a-fdc8-4af8-bcd9-749c043504e3,20,Female,Tabuk,Imam Mohammad Ibn Saud Islamic University,Artificial Intelligence,1,With Family,990,1200,0,2190,1747.43,Phone,4500,9,Balanced
345,b4519f48-5a09-4a0a-916b-a899bdfb374a,19,Male,Dammam,Prince Sattam bin Abdulaziz University,Software Engineering,4,Dorm,1000,1200,0,2200,1769.74,Investment,10000,12,Balanced
346,0988b0b2-d3f8-4b0f-90ef-b822cb3d93d7,19,Female,Madinah,King Abdulaziz University,Mechanical Engineering,4,Dorm,0,0,0,0,0.0,Phone,4500,6,Disciplined
347,5aae7d89-a413-4b95-a754-4a7c328043ee,23,Female,Riyadh,King Fahd University of Petroleum and Minerals,Software Engineering,2,With Family,990,0,200,1190,1077.11,Emergency Fund,6000,3,Shopaholic
348,dd048755-ffcb-4cf8-b6aa-250bb8f562aa,18,Male,Makkah,Qassim University,Electrical Engineering,4,With Family,990,1200,0,2190,2078.11,Emergency Fund,6000,6,Coffee Lover
349,66212ce4-96bc-45b3-9cf0-df937350f72c,24,Female,Abha,King Abdulaziz University,Law,1,Dorm,1000,500,700,2200,1891.82,Emergency Fund,6000,3,Balanced
350,e800db79-cd2f-4d9c-80d1-c81b577b99f8,21,Male,Makkah,Qassim University,Business Administration,1,With Family,1000,0,400,1400,1127.31,Investment,10000,3,Balanced
351,de0fc1c1-e935-4c03-ba60-d734cb288264,25,Male,Abha,Princess Nourah University,Cybersecurity,2,With Family,990,1800,0,2790,2475.26,Gaming PC,8000,9,Overspender
352,87f79146-43ea-4211-9bc6-d3b34eca3b6c,20,Male,Dammam,Taibah University,Cybersecurity,3,Alone,1500,800,0,2300,2087.74,Gaming PC,8000,9,Budget Student
353,6a23ea62-5039-401c-b299-9d74de75122d,20,Female,Riyadh,Taibah University,Mechanical Engineering,4,Dorm,990,0,0,990,849.96,Travel,4000,12,Balanced
354,3610752d-5a7e-4109-8c7e-fee2d9451cf9,20,Male,Dammam,Taibah University,Artificial Intelligence,3,With Family,990,0,200,1190,1000.57,Travel,4000,12,Social Spender
355,ed9046cb-2a80-4aeb-83ce-7b3474f8fa50,21,Female,Jeddah,Umm Al-Qura University,Accounting,2,With Family,1500,800,0,2300,1953.87,Car,25000,6,Tech Enthusiast
356,8577cc39-98a1-433d-945a-59a2e69073bf,19,Male,Dammam,King Abdulaziz University,Computer Science,2,With Family,990,800,0,1790,1411.1,Car,25000,3,Shopaholic
357,a6a25566-117e-41ea-a34c-cafcad52edd0,22,Male,Abha,Imam Mohammad Ibn Saud Islamic University,Nursing,1,With Family,1000,800,0,1800,1681.57,Gaming PC,8000,12,Overspender
358,d189b673-1b24-4dc8-9fbb-4cdf8edc1687,24,Female,Riyadh,King Khalid University,Artificial Intelligence,5,With Family,1000,500,0,1500,1146.12,Travel,4000,9,Disciplined
359,15d6a252-ed25-4019-8020-1dcddbd72879,24,Male,Makkah,Umm Al-Qura University,Law,2,Dorm,990,500,0,1490,1399.86,Phone,4500,12,Social Spender
360,fd0172bf-9f47-4811-ba0d-f517e786f728,24,Male,Dammam,King Abdulaziz University,Medicine,4,With Family,1000,500,0,1500,1322.26,Gaming PC,8000,12,Overspender
361,c5f6c3bf-79f6-4050-8f7b-571592bd9681,23,Female,Tabuk,King Fahd University of Petroleum and Minerals,Nursing,2,Dorm,1500,500,700,2700,2140.52,Investment,10000,9,Balanced
362,b77d64f3-fbdb-4a55-8fcb-e20aaa7fc158,22,Male,Dammam,Prince Sattam bin Abdulaziz University,Computer Science,3,Alone,990,1800,0,2790,2212.37,Laptop,5000,9,Disciplined
363,3e0b7b00-7af7-476d-94d2-9806d520f18a,20,Male,Riyadh,Taibah University,Business Administration,2,With Family,1000,800,0,1800,1482.15,Car,25000,6,Balanced
364,8bf791ec-d803-4023-a850-6e1c55a51930,19,Female,Qassim,King Abdulaziz University,Finance,5,Shared Apartment,1000,0,0,1000,769.07,Phone,4500,9,Disciplined
365,3f60b0f8-cf31-4b2e-ba1c-176ccbeaba37,23,Female,Tabuk,Qassim University,Software Engineering,2,Dorm,1000,0,200,1200,1103.87,Investment,10000,3,Tech Enthusiast
366,6e17351f-d55b-46f0-a725-3bf0152f735e,20,Female,Makkah,King Abdulaziz University,Computer Science,4,Alone,1000,0,0,1000,900.57,Travel,4000,3,Balanced
367,a547366f-10d6-4b28-943f-ff612f9855e3,25,Male,Tabuk,Prince Sattam bin Abdulaziz University,Software Engineering,4,With Family,990,0,0,990,895.72,Laptop,5000,6,Budget Student
368,c2ec7e7e-848d-477e-b1c2-945b79364883,21,Male,Makkah,Princess Nourah University,Artificial Intelligence,4,With Family,990,0,0,990,925.48,Car,25000,3,Disciplined
369,dbc7fde1-70ff-4cc6-8023-c581a910edd9,18,Female,Dammam,King Fahd University of Petroleum and Minerals,Nursing,4,Dorm,990,0,0,990,829.71,Travel,4000,6,Balanced
370,25b57b46-9d1f-482f-afc0-807bd37c4f61,18,Male,Dammam,Prince Sattam bin Abdulaziz University,Computer Science,3,Dorm,990,1200,400,2590,2000.14,Laptop,5000,12,Coffee Lover
371,fb4e574e-56c9-45ee-849a-7347893c473a,22,Female,Dammam,King Saud University,Accounting,5,Alone,990,800,0,1790,1531.09,Car,25000,9,Balanced
372,90301083-caff-4627-bb18-c795296155d4,25,Male,Jeddah,Qassim University,Law,3,Dorm,990,1200,0,2190,2042.34,Laptop,5000,9,Impulsive
373,5b769a43-0bbb-42a6-b461-173fdd072f21,24,Male,Abha,Taibah University,Nursing,5,With Family,0,1200,0,1200,947.73,Phone,4500,12,Shopaholic
374,3f8f960f-776d-4ffa-919a-4a6e158a579e,23,Female,Tabuk,King Abdulaziz University,Computer Science,3,Dorm,1000,0,400,1400,1149.51,Travel,4000,9,Balanced
375,dda12cef-1b9c-47de-ae34-d08d29c10e9e,22,Female,Riyadh,Umm Al-Qura University,Artificial Intelligence,2,With Family,1500,500,200,2200,2044.76,Gaming PC,8000,6,Disciplined
376,b678287c-13d0-4828-b4cc-4f3eba9e3bd6,21,Female,Makkah,King Khalid University,Information Systems,4,Alone,990,1800,0,2790,2600.13,Gaming PC,8000,9,Coffee Lover
377,7aa8b877-12f1-40a5-9d9d-0eb288e555c2,21,Male,Madinah,Umm Al-Qura University,Information Systems,4,Alone,990,800,0,1790,1691.83,Gaming PC,8000,6,Tech Enthusiast
378,49d4a2dd-64a5-4eb8-9df5-3637a26c323e,19,Male,Abha,King Abdulaziz University,Mechanical Engineering,1,Shared Apartment,1000,0,0,1000,926.03,Car,25000,12,Improving
379,b7fe6a6c-c6cd-49ce-8c0d-9d60c624eaa6,22,Male,Makkah,Princess Nourah University,Information Systems,2,With Family,990,800,200,1990,1884.91,Gaming PC,8000,9,Tech Enthusiast
380,1fd2d8f1-0daa-4f44-bda1-2a742bd3b776,23,Male,Qassim,King Abdulaziz University,Medicine,5,With Family,1000,500,0,1500,1319.87,Laptop,5000,6,Budget Student
381,d100270f-9d56-4af8-89c5-30eb60510d99,24,Male,Madinah,Qassim University,Cybersecurity,2,Shared Apartment,990,0,0,990,755.59,Laptop,5000,12,Impulsive
382,b557ca97-a0ca-4d66-a5c8-e11b403fd79a,24,Female,Riyadh,King Khalid University,Mechanical Engineering,4,Dorm,990,0,0,990,820.54,Phone,4500,3,Shopaholic
383,5ae2b709-8ebe-4856-8af7-e40a3d3ed630,24,Male,Tabuk,Umm Al-Qura University,Electrical Engineering,1,With Family,990,1200,0,2190,1835.02,Phone,4500,9,Budget Student
384,2224fd7c-39e3-42ba-a8fb-b9ee9f2a450c,20,Female,Qassim,Princess Nourah University,Mechanical Engineering,5,With Family,990,0,0,990,896.69,Laptop,5000,6,Balanced
385,af0aaaa4-20e7-49a0-b3f5-c98dce0944a6,21,Female,Jeddah,Prince Sattam bin Abdulaziz University,Business Administration,2,Dorm,990,0,0,990,766.96,Gaming PC,8000,3,Social Spender
386,9ef49ee2-c3f9-4b4c-8f5f-41b4461378aa,20,Female,Tabuk,King Saud University,Electrical Engineering,2,Alone,1000,0,200,1200,1035.72,Gaming PC,8000,6,Balanced
387,787c3b77-9d82-4248-9e4a-9e6c0f71e90d,22,Female,Madinah,King Abdulaziz University,Software Engineering,2,Alone,990,1200,0,2190,1644.05,Travel,4000,9,Disciplined
388,b9a14775-b95b-47fc-a944-38659debdac0,25,Male,Makkah,King Khalid University,Law,4,With Family,990,500,200,1690,1416.85,Car,25000,3,Balanced
389,ad6c10d7-6362-42aa-b65b-81111df1b0b4,21,Male,Dammam,King Abdulaziz University,Computer Science,3,With Family,1000,800,0,1800,1657.38,Investment,10000,9,Balanced
390,2810cf98-cad3-4df2-a5c1-0502a8434fa4,22,Male,Qassim,King Khalid University,Business Administration,1,With Family,0,0,700,700,566.9,Phone,4500,9,Impulsive
391,16586049-8b4a-40b8-96e5-ec2c5b089e07,22,Female,Dammam,Princess Nourah University,Mechanical Engineering,3,With Family,1000,1200,200,2400,1998.6,Laptop,5000,6,Social Spender
392,403af79c-8f02-470c-8901-6e1e7ff437f4,19,Female,Madinah,Qassim University,Nursing,3,With Family,1000,0,200,1200,1038.03,Gaming PC,8000,9,Overspender
393,15402424-fa2a-40d6-bfdc-1dcd1ee56073,25,Male,Makkah,Prince Sattam bin Abdulaziz University,Cybersecurity,1,With Family,1000,500,200,1700,1433.06,Emergency Fund,6000,3,Social Spender
394,8462183e-4fb0-4557-a0df-a0aab86f48c3,23,Female,Makkah,King Saud University,Law,2,Dorm,990,800,0,1790,1433.58,Laptop,5000,3,Balanced
395,a1b688b0-7287-4009-8c35-9c6c4252ec69,23,Female,Tabuk,King Khalid University,Nursing,1,Shared Apartment,1000,0,0,1000,788.8,Gaming PC,8000,9,Overspender
396,4d0f2e8d-b5a9-4e6a-9d0f-ee47fc0c8a66,25,Male,Qassim,Umm Al-Qura University,Business Administration,4,Shared Apartment,990,500,0,1490,1240.86,Phone,4500,3,Budget Student
397,38ec13b9-038a-456a-80c1-e0de21e14a95,18,Male,Abha,King Fahd University of Petroleum and Minerals,Software Engineering,2,With Family,990,800,0,1790,1353.66,Car,25000,12,Tech Enthusiast
398,5b8237e4-fd51-430f-b386-d5ec9e7dad0c,19,Female,Abha,King Saud University,Artificial Intelligence,4,With Family,1000,500,0,1500,1388.11,Car,25000,9,Coffee Lover
399,01208eb8-499a-4998-8c1a-0cc8f543c538,23,Male,Makkah,Princess Nourah University,Finance,5,With Family,1500,0,0,1500,1269.8,Laptop,5000,6,Balanced
400,08204065-d979-4e0c-9d44-e2bed1d5ad5e,23,Male,Jeddah,Umm Al-Qura University,Law,2,With Family,1500,800,0,2300,1741.81,Investment,10000,12,Social Spender
401,d156e74b-1e7e-4c91-aa4e-e9531596624d,19,Female,Qassim,King Saud University,Software Engineering,5,Shared Apartment,1000,0,400,1400,1258.76,Gaming PC,8000,3,Shopaholic
402,6c957b06-90b4-4858-9e5d-cc3553de6a06,22,Female,Abha,Taibah University,Law,1,With Family,990,1200,0,2190,1711.48,Phone,4500,3,Disciplined
403,12ca9135-704a-48b1-967f-d1b2bb997e72,23,Female,Dammam,Prince Sattam bin Abdulaziz University,Nursing,2,With Family,1000,500,0,1500,1218.41,Travel,4000,9,Shopaholic
404,6ac61dde-bae6-482d-8e19-ad168ae3cc23,19,Female,Riyadh,Princess Nourah University,Accounting,4,With Family,0,0,400,400,347.69,Laptop,5000,12,Tech Enthusiast
405,ad5f5abf-01ba-4aa3-a401-0e89e278bb61,19,Female,Dammam,Princess Nourah University,Electrical Engineering,4,With Family,990,1200,200,2390,1940.87,Gaming PC,8000,12,Coffee Lover
406,817e7bc7-4e46-4d70-a5c7-15f3e72f5181,23,Female,Dammam,King Fahd University of Petroleum and Minerals,Electrical Engineering,3,With Family,1500,0,400,1900,1436.5,Travel,4000,12,Disciplined
407,920e625a-0d8e-41fb-ad11-5d2f489b0507,20,Male,Tabuk,Princess Nourah University,Business Administration,5,Dorm,990,1200,0,2190,1989.58,Travel,4000,12,Coffee Lover
408,f6899a04-3c54-41d6-b545-f6e555f1d9f3,24,Male,Abha,Imam Mohammad Ibn Saud Islamic University,Mechanical Engineering,5,With Family,990,800,0,1790,1693.41,Emergency Fund,6000,9,Shopaholic
409,38873613-f56e-4ca3-b5c4-e6de17b5289d,25,Male,Qassim,King Fahd University of Petroleum and Minerals,Medicine,1,Shared Apartment,990,800,0,1790,1405.57,Gaming PC,8000,12,Disciplined
410,0c673e5f-9ca5-4096-9833-215ed31f9848,23,Female,Riyadh,Princess Nourah University,Cybersecurity,2,Shared Apartment,990,1200,200,2390,2224.26,Emergency Fund,6000,3,Social Spender
411,3311ae52-49d8-4617-bd39-af3d3dd5dcd9,25,Male,Makkah,King Fahd University of Petroleum and Minerals,Artificial Intelligence,5,Shared Apartment,1000,500,0,1500,1328.87,Car,25000,12,Social Spender
412,a1819eb1-707f-4511-b60c-28ef039e37cb,24,Male,Madinah,King Saud University,Business Administration,5,Alone,1500,2500,0,4000,3000.67,Car,25000,9,Disciplined
413,4ef9a2ba-1206-4a3d-9c88-8120b70cd517,24,Female,Tabuk,Qassim University,Accounting,4,With Family,990,0,0,990,873.67,Car,25000,12,Disciplined
414,69233ea3-e4f6-4643-bfef-d554fa4c0ab4,20,Female,Dammam,King Abdulaziz University,Computer Science,1,Dorm,1000,1200,0,2200,1713.36,Emergency Fund,6000,12,Tech Enthusiast
415,24bac14f-e56b-4123-825c-9161f6054e67,24,Female,Tabuk,King Khalid University,Information Systems,4,With Family,1500,0,0,1500,1290.62,Investment,10000,12,Balanced
416,a9ff2a81-be92-449d-9b9c-4c6122b552a2,21,Female,Tabuk,Umm Al-Qura University,Nursing,3,With Family,990,0,0,990,750.0,Emergency Fund,6000,12,Social Spender
417,e11b29af-c376-4cd6-81c9-1cbbf6ca5773,22,Female,Jeddah,Umm Al-Qura University,Nursing,1,With Family,990,500,0,1490,1305.44,Phone,4500,3,Social Spender
418,f972c7d9-d98a-44a2-8ba3-386d26f1a1b2,18,Female,Qassim,Umm Al-Qura University,Finance,5,Dorm,1000,500,0,1500,1251.3,Travel,4000,9,Balanced
419,62cc85b0-493d-414e-a527-9da9789acdfc,22,Male,Qassim,King Khalid University,Information Systems,5,With Family,0,1800,200,2000,1896.15,Gaming PC,8000,3,Balanced
420,75fe407b-73b2-4f97-bb14-fde7335e5f39,22,Male,Madinah,Prince Sattam bin Abdulaziz University,Artificial Intelligence,1,Dorm,0,500,400,900,783.69,Travel,4000,6,Tech Enthusiast
421,c9f5d2aa-b3c1-4e84-a9bf-30f434a15530,25,Male,Riyadh,King Fahd University of Petroleum and Minerals,Software Engineering,2,Dorm,990,0,200,1190,1088.07,Phone,4500,12,Social Spender
422,b8914d78-519f-4971-b09d-ba22e87732a0,20,Male,Abha,King Saud University,Law,3,Shared Apartment,990,0,0,990,765.47,Gaming PC,8000,6,Coffee Lover
423,66620004-851d-4a8f-9563-0721341d85db,21,Female,Tabuk,Taibah University,Artificial Intelligence,2,With Family,990,500,400,1890,1581.83,Car,25000,9,Overspender
424,6e7700ac-3bb2-4ce5-9320-71c951b3e421,18,Male,Abha,Qassim University,Nursing,3,With Family,990,800,700,2490,2000.51,Gaming PC,8000,3,Balanced
425,b2ca2e50-ec4d-4726-8191-dfcee365ee9b,21,Female,Dammam,King Fahd University of Petroleum and Minerals,Medicine,1,Dorm,1000,500,0,1500,1374.51,Phone,4500,3,Coffee Lover
426,ab2bf34a-cdd4-4056-84d9-55396a21e1aa,22,Female,Makkah,King Saud University,Computer Science,5,With Family,1000,800,0,1800,1687.86,Gaming PC,8000,6,Improving
427,f5853a98-adc7-4d02-916d-dd030b4ae395,20,Female,Dammam,Princess Nourah University,Mechanical Engineering,2,With Family,1000,800,0,1800,1518.1,Investment,10000,3,Tech Enthusiast
428,c318b0ee-2b40-4094-b0cf-f9892c0230e2,23,Female,Dammam,Princess Nourah University,Artificial Intelligence,1,With Family,1500,0,0,1500,1224.8,Gaming PC,8000,3,Balanced
429,98856b21-de31-4caf-a213-5e80b92b353e,24,Male,Qassim,Princess Nourah University,Information Systems,5,Shared Apartment,1000,0,0,1000,793.68,Phone,4500,3,Impulsive
430,d8d0dbf8-4822-4d59-8298-ca301080bec4,22,Female,Riyadh,Taibah University,Information Systems,1,Alone,1000,0,0,1000,882.92,Car,25000,9,Balanced
431,5a962a10-520d-4dab-b115-464cc1595e37,25,Female,Tabuk,Qassim University,Mechanical Engineering,1,With Family,990,0,0,990,743.15,Gaming PC,8000,12,Disciplined
432,49c963f2-b421-47f5-919f-db4af6b484d8,24,Male,Jeddah,King Fahd University of Petroleum and Minerals,Medicine,3,With Family,1000,2500,0,3500,2946.75,Travel,4000,9,Tech Enthusiast
433,639cc7fd-e9e9-4c08-b123-c0788911c610,22,Female,Jeddah,King Fahd University of Petroleum and Minerals,Finance,1,Shared Apartment,990,0,0,990,829.22,Phone,4500,6,Disciplined
434,8cfa4f23-1a53-415b-a6fe-c4544b236e96,24,Male,Madinah,Taibah University,Medicine,4,Alone,990,800,0,1790,1348.38,Emergency Fund,6000,9,Disciplined
435,986a578c-099f-4ad3-ac13-be62c75bd2e5,25,Male,Makkah,Princess Nourah University,Computer Science,2,With Family,1000,0,0,1000,753.81,Investment,10000,3,Balanced
436,98549dc5-5633-4358-801c-59c33f4ba52f,19,Female,Dammam,King Khalid University,Software Engineering,1,With Family,1000,0,0,1000,869.0,Travel,4000,6,Disciplined
437,a9afc595-643d-4e85-b235-7ebfe949de77,24,Female,Jeddah,King Khalid University,Medicine,2,With Family,990,0,200,1190,1122.1,Gaming PC,8000,6,Budget Student
438,47deed43-4c5a-4a83-927a-80b45b100596,24,Male,Abha,Umm Al-Qura University,Information Systems,4,With Family,1000,0,0,1000,866.4,Phone,4500,6,Disciplined
